0,000	0,000	0,000	0,073
0,000	0,000	0,015	0,069
0,000	0,000	0,035	0,069
0,000	0,000	0,049	0,069
0,000	0,000	0,071	0,069
0,000	0,000	0,084	0,069
0,000	0,000	0,103	0,073
0,000	0,000	0,118	0,069
0,000	0,000	0,134	0,069
0,000	0,000	0,143	0,069
0,000	0,000	0,162	0,073
0,000	0,000	0,180	0,069
0,000	0,000	0,193	0,069
0,000	0,000	0,207	0,073
0,000	0,000	0,223	0,069
0,000	0,000	0,239	0,069
0,000	0,000	0,255	0,069
0,000	0,000	0,277	0,069
0,000	0,000	0,296	0,073
0,000	0,000	0,316	0,069
0,000	0,000	0,336	0,073
0,000	0,000	0,370	0,069
0,000	0,000	0,386	0,073
0,000	0,000	0,419	0,069
0,000	0,000	0,434	0,073
0,000	0,000	0,465	0,069
0,000	0,000	0,481	0,073
0,000	0,000	0,506	0,073
0,000	0,000	0,515	0,069
0,000	0,000	0,533	0,069
0,000	0,000	0,548	0,069
0,000	0,000	0,564	0,069
0,000	0,000	0,580	0,069
0,000	0,000	0,596	0,069
0,000	0,000	0,614	0,069
0,000	0,000	0,628	0,069
0,000	0,000	0,650	0,069
0,000	0,000	0,662	0,069
0,000	0,000	0,676	0,069
0,000	0,000	0,691	0,069
0,000	0,000	0,708	0,069
0,000	0,000	0,723	0,073
0,000	0,000	0,745	0,069
0,000	0,000	0,757	0,069
0,000	0,000	0,772	0,069
0,000	0,000	0,790	0,069
0,000	0,000	0,804	0,069
0,000	0,000	0,821	0,069
0,000	0,000	0,848	0,069
0,000	0,000	0,864	0,069
0,000	0,000	0,884	0,069
0,000	0,000	0,900	0,069
0,000	0,000	0,915	0,069
0,000	0,000	0,930	0,069
0,000	0,000	0,962	0,069
0,000	0,000	0,982	0,073
0,000	0,000	0,995	0,069
0,000	0,000	1,011	0,069
0,000	0,000	1,028	0,069
0,000	0,000	1,049	0,073
0,000	0,000	1,061	0,069
0,000	0,000	1,077	0,073
0,000	0,000	1,092	0,073
0,000	0,000	1,109	0,069
0,000	0,000	1,122	0,069
0,000	0,000	1,138	0,069
0,000	0,000	1,155	0,069
0,000	0,000	1,173	0,073
0,000	0,000	1,187	0,069
0,000	0,000	1,203	0,069
0,000	0,000	1,219	0,073
0,000	0,000	1,241	0,069
0,000	0,000	1,252	0,069
0,000	0,000	1,269	0,069
0,000	0,000	1,282	0,069
0,000	0,000	1,299	0,069
0,000	0,000	1,315	0,069
0,000	0,000	1,332	0,073
0,000	0,000	1,348	0,069
0,000	0,000	1,366	0,073
0,000	0,000	1,381	0,069
0,000	0,000	1,399	0,069
0,000	0,000	1,415	0,073
0,000	0,000	1,426	0,073
0,000	0,000	1,462	0,073
0,000	0,000	1,472	0,069
0,000	0,000	1,489	0,069
0,000	0,000	1,513	0,069
0,000	0,000	1,526	0,073
0,000	0,000	1,536	0,069
0,000	0,000	1,555	0,069
0,000	0,000	1,571	0,069
0,000	0,000	1,588	0,069
0,000	0,000	1,601	0,069
0,000	0,000	1,618	0,069
