0.000	0.000	0.000	0.073
0.000	0.000	0.041	0.073
0.000	0.000	0.082	0.073
0.000	0.000	0.114	0.073
0.000	0.000	0.149	0.073
0.000	0.000	0.170	0.073
0.000	0.000	0.180	0.073
0.000	0.000	0.192	0.073
0.000	0.000	0.207	0.073
0.000	0.000	0.224	0.073
0.000	0.000	0.239	0.073
0.000	0.000	0.255	0.073
0.000	0.000	0.272	0.073
0.000	0.000	0.288	0.073
0.000	0.000	0.302	0.073
0.000	0.000	0.320	0.069
0.000	0.000	0.337	0.073
0.000	0.000	0.351	0.073
0.000	0.000	0.367	0.073
0.000	0.000	0.383	0.073
0.000	0.000	0.399	0.073
0.000	0.000	0.415	0.073
0.000	0.000	0.431	0.073
0.000	0.000	0.447	0.073
0.000	0.000	0.463	0.073
0.000	0.000	0.479	0.073
0.000	0.000	0.496	0.073
0.000	0.000	0.511	0.073
0.000	0.000	0.528	0.073
0.000	0.000	0.543	0.073
0.000	0.000	0.559	0.073
0.000	0.000	0.575	0.073
0.000	0.000	0.590	0.073
0.000	0.000	0.609	0.073
0.000	0.000	0.623	0.073
0.000	0.000	0.639	0.073
0.000	0.000	0.655	0.073
0.000	0.000	0.672	0.073
0.000	0.000	0.687	0.073
0.000	0.000	0.704	0.073
0.000	0.000	0.719	0.073
0.000	0.000	0.736	0.069
0.000	0.000	0.752	0.073
0.000	0.000	0.768	0.073
0.000	0.000	0.782	0.073
0.000	0.000	0.800	0.073
0.000	0.000	0.816	0.073
0.000	0.000	0.831	0.073
0.000	0.000	0.849	0.073
0.000	0.000	0.864	0.073
0.000	0.000	0.880	0.073
0.000	0.000	0.895	0.073
0.000	0.000	0.910	0.073
0.000	0.000	0.926	0.073
0.000	0.000	0.944	0.073
0.000	0.000	0.959	0.073
0.000	0.000	0.975	0.073
0.000	0.000	0.990	0.073
0.000	0.000	1.008	0.073
0.000	0.000	1.023	0.069
0.000	0.000	1.039	0.073
0.000	0.000	1.055	0.073
0.000	0.000	1.071	0.073
0.000	0.000	1.088	0.073
0.000	0.000	1.104	0.073
0.000	0.000	1.119	0.073
0.000	0.000	1.135	0.073
0.000	0.000	1.150	0.073
0.000	0.000	1.167	0.073
0.000	0.000	1.182	0.073
