0.000	0.000	0.000	0.073
0.000	0.000	0.070	0.073
0.000	0.000	0.086	0.073
0.000	0.000	0.107	0.073
0.000	0.000	0.132	0.073
0.000	0.000	0.160	0.073
0.000	0.000	0.192	0.073
0.000	0.000	0.208	0.073
0.000	0.000	0.231	0.069
0.000	0.000	0.243	0.073
0.000	0.000	0.259	0.073
0.000	0.000	0.274	0.073
0.000	0.000	0.291	0.073
0.000	0.000	0.305	0.073
0.000	0.000	0.321	0.073
0.000	0.000	0.339	0.073
0.000	0.000	0.352	0.073
0.000	0.000	0.369	0.069
0.000	0.000	0.388	0.073
0.000	0.000	0.401	0.073
0.000	0.000	0.417	0.073
0.000	0.000	0.433	0.073
0.000	0.000	0.449	0.069
0.000	0.000	0.464	0.073
0.000	0.000	0.479	0.073
0.000	0.000	0.495	0.073
0.000	0.000	0.511	0.073
0.000	0.000	0.527	0.069
0.000	0.000	0.543	0.073
0.000	0.000	0.561	0.073
0.000	0.000	0.577	0.073
0.000	0.000	0.591	0.073
0.000	0.000	0.611	0.069
0.000	0.000	0.623	0.073
0.000	0.000	0.640	0.073
0.000	0.000	0.656	0.073
0.000	0.000	0.672	0.073
0.000	0.000	0.686	0.073
0.000	0.000	0.702	0.073
0.000	0.000	0.718	0.073
0.000	0.000	0.734	0.073
0.000	0.000	0.751	0.073
0.000	0.000	0.769	0.073
0.000	0.000	0.784	0.069
0.000	0.000	0.802	0.073
0.000	0.000	0.815	0.073
0.000	0.000	0.837	0.073
0.000	0.000	0.850	0.073
0.000	0.000	0.862	0.073
0.000	0.000	0.879	0.073
0.000	0.000	0.895	0.073
0.000	0.000	0.910	0.073
0.000	0.000	0.928	0.069
0.000	0.000	0.956	0.073
0.000	0.000	0.976	0.073
0.000	0.000	0.992	0.073
0.000	0.000	1.008	0.073
0.000	0.000	1.024	0.073
0.000	0.000	1.038	0.073
0.000	0.000	1.056	0.073
0.000	0.000	1.072	0.073
0.000	0.000	1.087	0.073
0.000	0.000	1.105	0.073
0.000	0.000	1.119	0.073
0.000	0.000	1.136	0.073
0.000	0.000	1.150	0.073
0.000	0.000	1.166	0.073
0.000	0.000	1.181	0.073
0.000	0.000	1.197	0.073
0.000	0.000	1.215	0.073
0.000	0.000	1.232	0.073
0.000	0.000	1.248	0.073
0.000	0.000	1.261	0.073
0.000	0.000	1.278	0.073
0.000	0.000	1.295	0.073
0.000	0.000	1.309	0.073
0.000	0.000	1.327	0.073
0.000	0.000	1.343	0.073
0.000	0.000	1.358	0.073
0.000	0.000	1.375	0.073
0.000	0.000	1.391	0.073
0.000	0.000	1.407	0.073
0.000	0.000	1.422	0.073
0.000	0.000	1.439	0.073
0.000	0.000	1.456	0.073
0.000	0.000	1.470	0.073
0.000	0.000	1.487	0.073
0.000	0.000	1.503	0.073
0.000	0.000	1.517	0.073
0.000	0.000	1.534	0.073
0.000	0.000	1.551	0.073
0.000	0.000	1.568	0.073
0.000	0.000	1.583	0.073
0.000	0.000	1.598	0.073
0.000	0.000	1.615	0.073
0.000	0.000	1.630	0.073
0.000	0.000	1.660	0.073
0.000	0.000	1.678	0.073
0.000	0.000	1.695	0.073
0.000	0.000	1.709	0.073
0.000	0.000	1.726	0.073
0.000	0.000	1.751	0.073
0.000	0.000	1.790	0.073
0.000	0.000	1.805	0.073
0.000	0.000	1.823	0.073
0.000	0.000	1.837	0.073
0.000	0.000	1.855	0.073
0.000	0.000	1.871	0.073
0.000	0.000	1.886	0.073
0.000	0.000	1.902	0.073
0.000	0.000	1.918	0.073
0.000	0.000	1.934	0.073
0.000	0.000	1.950	0.073
0.000	0.000	1.967	0.073
0.000	0.000	1.981	0.073
0.000	0.000	1.997	0.073
0.000	0.000	2.014	0.073
0.000	0.000	2.030	0.073
0.000	0.000	2.046	0.073
0.000	0.000	2.063	0.073
0.000	0.000	2.079	0.073
0.000	0.000	2.096	0.073
0.000	0.000	2.110	0.073
0.000	0.000	2.126	0.073
0.000	0.000	2.142	0.073
0.000	0.000	2.159	0.073
0.000	0.000	2.174	0.073
0.000	0.000	2.190	0.073
0.000	0.000	2.205	0.073
0.000	0.000	2.223	0.073
0.000	0.000	2.237	0.073
0.000	0.000	2.254	0.069
0.000	0.000	2.269	0.073
0.000	0.000	2.286	0.073
0.000	0.000	2.301	0.073
0.000	0.000	2.317	0.073
0.000	0.000	2.336	0.073
0.000	0.000	2.349	0.073
0.000	0.000	2.365	0.073
0.000	0.000	2.380	0.073
0.000	0.000	2.398	0.073
0.000	0.000	2.414	0.073
0.000	0.000	2.429	0.073
0.000	0.000	2.446	0.073
0.000	0.000	2.463	0.073
0.000	0.000	2.479	0.073
0.000	0.000	2.494	0.073
0.000	0.000	2.509	0.073
0.000	0.000	2.526	0.073
0.000	0.000	2.541	0.073
0.000	0.000	2.558	0.073
0.000	0.000	2.574	0.073
0.000	0.000	2.590	0.073
0.000	0.000	2.606	0.073
0.000	0.000	2.622	0.073
0.000	0.000	2.639	0.073
0.000	0.000	2.652	0.073
0.000	0.000	2.670	0.073
0.000	0.000	2.685	0.073
0.000	0.000	2.702	0.073
0.000	0.000	2.717	0.073
0.000	0.000	2.734	0.073
0.000	0.000	2.751	0.073
0.000	0.000	2.765	0.073
0.000	0.000	2.781	0.073
0.000	0.000	2.796	0.073
0.000	0.000	2.814	0.073
0.000	0.000	2.829	0.073
0.000	0.000	2.845	0.073
0.000	0.000	2.861	0.073
0.000	0.000	2.878	0.073
0.000	0.000	2.892	0.073
0.000	0.000	2.909	0.073
0.000	0.000	2.924	0.073
0.000	0.000	2.941	0.073
0.000	0.000	2.957	0.073
0.000	0.000	2.974	0.073
0.000	0.000	2.990	0.073
0.000	0.000	3.004	0.073
0.000	0.000	3.022	0.073
0.000	0.000	3.037	0.073
0.000	0.000	3.053	0.073
0.000	0.000	3.070	0.073
0.000	0.000	3.085	0.069
0.000	0.000	3.102	0.073
0.000	0.000	3.117	0.073
